0.0006646,512.3828889
0.0009066,512.5131667
0.0011482,512.5136667
0.00139,512.5141667
0.0016316,512.5146111
0.0018736,512.6448889
0.0021153,512.6453889
0.0023569,512.6458889
0.0025989,512.7761667
0.0028406,512.7766667
0.0030826,512.9069444
0.0033246,513.0372222
0.0035666,513.1675
0.0038082,513.168
0.0038086,513.2977778
0.0040506,513.4280556
0.0042923,513.4285
0.0045343,513.5588333
0.0045346,513.6886667
0.0047763,513.6891111
0.0050183,513.8194444
0.0052599,513.8198889
0.0052603,513.9497222
0.0055023,514.08
0.005744,514.0805
0.005986,514.2107778
0.0059864,514.3405556
0.006228,514.3410556
0.00647,514.4713333
0.0067116,514.4718333
0.0069533,514.4722778
0.0071949,514.4727778
0.0074365,514.4732778
0.0076782,514.4737222
0.0079198,514.4742222
0.0081615,514.4747222
0.0084031,514.4751667
0.0086447,514.4756667
0.0088864,514.4761667
0.009128,514.4766667
0.0093696,514.4771111
0.0096113,514.4776111
0.0098529,514.4781111
0.0100946,514.4785556
0.0103362,514.4790556
0.0105777,514.4795556
0.0108195,514.48
0.0110607,514.3507222
0.011302,514.2213889
0.0115436,514.2218333
0.0117849,514.0925556
0.0120265,514.093
0.0122678,513.9637222
0.012509,513.8343889
0.0127503,513.705
0.0129916,513.5757222
0.0132328,513.4463889
0.0134741,513.3171111
0.0137157,513.3175556
0.0139569,513.1882778
0.0141985,513.1887222
0.0144399,513.0594444
0.0146811,512.9301111
0.0149228,512.9305556
0.015164,512.8012778
0.0154057,512.8017222
0.0156473,512.8022222
0.0158885,512.6728889
0.0161302,512.6733889
0.0163715,512.5440556
0.0166131,512.5445556
0.0168548,512.5450556
0.017096,512.4157222
0.0173376,512.4161667
0.0175793,512.4166667
0.0178205,512.2873333
0.0180622,512.2878333
0.0183038,512.2883333
0.0185451,512.159
0.0187867,512.1595
0.0190284,512.1599444
0.0192696,512.0306111
0.0195112,512.0311111
0.0197525,511.9017778
0.0199938,511.7725
0.0202349,511.6431667
0.0204763,511.5138333
0.0207176,511.3845
