0.000261,3771026.24
0.000263,3786079.569
0.0002649,3801132.899
0.0002668,3816187.607
0.0002687,3831240.937
0.0002706,3846295.645
0.0002726,3861349.664
0.0002745,3876403.683
0.0002764,3891457.702
0.0002783,3906511.721
0.0002802,3921565.051
0.0002822,3936619.07
0.0002841,3951673.089
0.000286,3966727.108
0.0002879,3981781.127
0.0002898,3996835.145
0.0002918,4011889.164
0.0002937,4026943.183
0.0002955,4041997.202
0.000616,3108625.273
0.0006181,3123678.602
0.00062,3138732.621
0.0006219,3153786.64
0.0006238,3168840.659
0.0006257,3183894.678
0.0006277,3198948.697
0.0006296,3214002.716
0.0006315,3229056.735
0.0006334,3244110.754
0.0006353,3259164.084
0.0006373,3274218.103
0.0010442,3018272.89
0.0010461,3033327.599
0.001048,3048381.618
0.0010499,3063435.637
0.0010519,3078488.966
0.0010538,3093543.675
0.0014722,2927922.576
0.0014741,2942976.595
0.0014761,2958030.614
0.001478,2973084.633
0.0014799,2988138.652
0.0014818,3003191.982
0.0019079,2897786.959
0.0019099,2912840.978
0.0023456,2882705.361
0.0027812,2852570.434
0.0027832,2867623.763
0.0032151,2807380.798
0.003217,2822434.817
0.0032189,2837488.836
0.0036489,2762191.162
0.0036508,2777245.181
0.0036526,2792299.2
0.0040827,2717002.215
0.0040846,2732055.545
0.0040865,2747109.564
0.0045184,2686865.909
0.0045203,2701920.617
0.0049541,2656730.981
0.0049561,2671785
0.0053899,2626595.364
0.0053918,2641649.383
0.0053937,2656703.402
0.0058235,2581406.418
0.0058256,2596460.437
0.0058275,2611513.766
0.0062594,2551270.801
0.0062612,2566324.82
0.006697,2536189.203
0.0071346,2521107.605
0.0075723,2506026.007
0.0080099,2490944.409
0.0084495,2490916.83
0.0088871,2475835.921
0.0093267,2475808.342
0.0097662,2475780.763
0.0102039,2460699.165
0.0106434,2460671.586
0.011083,2460643.317
0.0115225,2460615.738
0.0119621,2460588.159
0.0124016,2460560.58
0.0128393,2445479.672
0.0132788,2445452.093
0.0137165,2430370.495
0.0141541,2415288.897
0.0145937,2415261.318
0.0150313,2400179.72
0.0154708,2400152.141
0.0159104,2400124.561
0.01635,2400096.982
0.0167894,2400069.403
0.0172291,2400041.824
0.0176667,2384960.226
0.0181063,2384932.647
0.0185457,2384905.068
0.0189854,2384877.489
0.019425,2384849.91
0.0198645,2384823.021
0.0203041,2384795.442
0.0207436,2384767.863
0.0211832,2384740.283
0.0216227,2384712.704
0.0220623,2384685.125
0.0225019,2384657.546
0.0229414,2384629.967
0.023381,2384602.388
0.0238205,2384574.809
0.0242601,2384547.23
0.0246996,2384519.651
0.0251392,2384492.072
0.0255788,2384464.493
0.0260183,2384436.914
0.0264579,2384409.335
0.0268974,2384381.756
0.027337,2384354.177
0.0277765,2384326.598
0.0282161,2384299.019
0.0286557,2384271.44
0.0290952,2384243.861
0.0295367,2399270.301
0.0299762,2399242.722
0.0304158,2399215.143
0.0308554,2399187.564
0.0312949,2399159.985
0.0317345,2399132.405
0.032174,2399104.826
0.0326136,2399077.247
0.0330531,2399049.668
0.0334927,2399021.4
0.0339323,2398993.821
0.0343718,2398966.242
0.0348133,2413993.371
0.0352528,2413965.792
0.0356924,2413938.213
0.036132,2413910.634
0.0365715,2413883.055
0.0370111,2413855.476
0.0374506,2413827.897
0.0378902,2413800.318
0.0383296,2413772.739
0.0387692,2413745.16
0.0392089,2413717.581
0.0396484,2413690.002
0.0400899,2428716.442
0.0405295,2428688.863
0.0409689,2428661.284
0.0414086,2428633.705
0.0418481,2428606.126
0.0422877,2428578.547
0.0427271,2428550.967
0.0431668,2428523.388
0.0436064,2428495.809
0.0440459,2428468.23
0.0444855,2428440.651
0.044925,2428413.072
0.0453646,2428385.493
0.0458041,2428357.914
0.0462437,2428330.335
0.0466832,2428302.756
0.0471228,2428275.177
0.0475624,2428247.598
0.0480019,2428220.019
0.0484415,2428192.44
0.048881,2428164.861
0.0493206,2428137.282
0.0497601,2428109.703
0.0501997,2428082.124
0.0506393,2428054.545
0.0510788,2428026.966
0.0515184,2427999.387
0.0519579,2427971.808
0.0523975,2427944.229
0.052837,2427916.65
0.0532766,2427889.071
0.0537162,2427861.491
0.0541557,2427833.912
0.0545953,2427806.333
0.0550348,2427778.754
0.0554744,2427751.175
0.0559139,2427723.596
0.0563535,2427696.017
0.0567931,2427668.438
0.0572326,2427640.859
0.0576722,2427613.28
0.0581117,2427585.701
0.0585513,2427558.122
0.0589908,2427530.543
0.0594304,2427502.964
0.05987,2427475.385
0.0603094,2427447.806
0.060749,2427420.227
0.0611886,2427392.648
0.0616282,2427365.069
0.0620677,2427337.49
0.0625072,2427309.911
0.0629468,2427282.332
0.0633864,2427254.753
0.063826,2427227.174
0.0642655,2427199.595
0.064705,2427172.015
0.0651446,2427144.436
0.0655842,2427116.857
0.0660238,2427089.278
0.0664633,2427061.699
0.0669029,2427034.12
0.0673424,2427006.541
0.067782,2426978.962
0.0682215,2426951.383
0.0686611,2426923.804
0.0691007,2426896.225
0.0695402,2426868.646
0.0699798,2426841.067
0.0704193,2426813.488
0.0708589,2426785.909
0.0712984,2426758.33
0.071738,2426730.751
0.0721776,2426703.861
0.0726171,2426676.282
0.0730567,2426648.703
0.0734962,2426621.124
0.0739358,2426593.545
0.0743753,2426565.966
0.0748149,2426538.387
0.0752544,2426510.808
0.075694,2426483.229
0.0761336,2426455.65
0.0765731,2426428.071
0.0770127,2426400.492
0.0774522,2426372.913
0.0778918,2426345.334
0.0783313,2426317.755
0.0787709,2426290.176
0.0792105,2426262.597
0.07965,2426235.018
0.0800896,2426207.439
0.0805291,2426179.86
0.0809687,2426152.28
0.0814082,2426124.701
0.0818477,2426097.122
0.0822873,2426069.543
0.0827269,2426041.964
0.0831665,2426014.385
0.0836059,2425986.806
0.0840456,2425959.227
0.0844851,2425931.648
0.0849247,2425904.069
0.0853643,2425876.49
0.0858037,2425848.911
0.0862434,2425821.332
0.0866829,2425793.753
0.0871225,2425766.174
0.087562,2425738.595
0.0880016,2425711.016
0.0884412,2425683.437
0.0888807,2425655.858
0.0893203,2425628.279
0.0897598,2425600.7
0.0901994,2425573.121
0.0906389,2425545.542
